ENSEMBL	SYMBOL	lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	logFDR	n.studies
ENSG00000102781	KATNAL1	-1.4269585834214	-0.681844896487355	0.0632687904466911	0.0728865696129018	95.288808422384	2.03375277023754e-21	0.380167030012494	0.318809411656697	97.9011176305882	47.644404211192	0.627924060963135	1	0.202092875209986	3
ENSG00000119950	MXI1	-0.157436651573621	1.71805303082803	3.59354271322969	0.0725842295937987	41.549515402073	9.49811377510585e-10	0.95690007428467	2.37296278667316	95.1864661220568	20.7747577010365	0.627924060963135	1	0.202092875209986	3
ENSG00000144847	IGSF11	-0.164738141320222	1.81886066579371	3.80245947290765	0.0723056649412767	22.2411965337328	1.48042202344391e-05	1.01205880452922	2.745089206537	91.007678040313	11.1205982668664	0.627924060963135	1	0.202092875209986	3
ENSG00000214595	EML6	-4.86700092906465	-2.32648779547789	0.214025338108869	0.0726780855747599	306.160310874794	3.2971082393671e-67	1.29620398824979	4.97440853181745	99.3467474623718	153.080155437397	0.627924060963135	1	0.202092875209986	3
ENSG00000113721	PDGFRB	-0.141512929085096	1.50824839175241	3.15800971258991	0.0731581911925353	501.094766410888	1.54402390023076e-109	0.841730426605085	2.1080354947009	99.6008738996966	250.547383205444	0.62900291553506	1	0.201347341521577	3
ENSG00000078304	PPP2R5C	-0.106343082752036	1.11828156103085	2.34290620481374	0.073491532703594	63.7789055591046	1.41444683079989e-14	0.624819972939592	1.09391125432958	96.8641669491387	31.8894527795523	0.629222731151069	1	0.201195596545957	3
ENSG00000182670	TTC3	-0.164567024524114	1.73554659606978	3.63566021666367	0.073419615382454	30.438429873802	2.45685165209199e-07	0.96946353891283	2.46447411855277	93.4293588457354	15.219214936901	0.629222731151069	1	0.201195596545957	3
ENSG00000160563	MED27	-0.061372427798835	0.634711164114214	1.33079475602726	0.0739120338005938	78.3316945096128	9.78337404656835e-18	0.355151215738487	0.356045096757607	97.4467550938087	39.1658472548064	0.630954561034948	1	0.200001915878447	3
ENSG00000152061	RABGAP1L	-0.181353779197886	1.86399921612624	3.90935221145037	0.0740699032198941	54.239071625067	1.66776649544256e-12	1.04356662237552	3.10224950681512	96.3126212523968	27.1195358125335	0.631641335498293	1	0.199529456891407	3
ENSG00000136770	DNAJC1	-0.122085408386714	1.2395596099929	2.60120462837251	0.0743857863310889	38.956226552264	3.47346467351624e-09	0.694729611931696	1.36136225421234	94.8660325267469	19.478113276132	0.632745260169714	1	0.198771099413246	3
ENSG00000148411	NACC2	-0.114447826298843	1.13550580362696	2.38545943355277	0.0749931174329585	106.25028577417	8.47312461803484e-24	0.637743162519965	1.15784424495028	98.1176521216603	53.1251428870852	0.635125740654925	1	0.197140285626762	3
ENSG00000184226	PCDH9	-0.224777047811456	2.24592515469269	4.71662735719685	0.0748059398741485	358.947729707836	1.13629435223448e-78	1.260585511771	4.68296437394008	99.4428158100825	179.473864853918	0.635125740654925	1	0.197140285626762	3
ENSG00000184220	CMSS1	-8.01642457866302	-3.80863633898409	0.399151900694839	0.0760563216615246	4506.27262674	0	2.14687018377349	13.814536111692	99.955617421189	2253.13631337	0.638004378291021	1	0.195176340932277	3
ENSG00000123094	RASSF8	-0.14248863094757	1.34819157510304	2.83887178115364	0.0762919862987948	19.9406371514938	4.67676620485678e-05	0.760565101098235	1.39288036166072	89.9702302147844	9.97031857574688	0.63855734031593	1	0.194800098455881	3
ENSG00000144935	TRPC1	-0.0908421342196833	0.848804416189369	1.78845096659842	0.0766470961271957	69.9213959734474	6.55785456326347e-16	0.479420314771529	0.656105355773668	97.1396452085146	34.9606979867237	0.638885101593535	1	0.194577239229197	3
ENSG00000073921	PICALM	-0.167491543626726	1.55100232284536	3.26949618931744	0.0769042616639559	29.9951333928259	3.06647580069263e-07	0.876798696316536	1.99896175323495	93.3322516896079	14.9975666964129	0.639346145958277	1	0.194263948449322	3
ENSG00000183690	EFHC2	-5.84353062711503	-2.7691531839125	0.305224259290036	0.077500137767525	3872.71741798826	0	1.56858874318754	7.37358574814392	99.9483566760975	1936.35870899413	0.641941348585674	1	0.192504649733631	3
ENSG00000088826	SMOX	-0.0969133456766775	0.869283577452503	1.83548050058168	0.077837785902523	405.812584087691	7.56688305225315e-89	0.492966672219704	0.722887771535248	99.5071616607217	202.906292043846	0.64369993946402	1	0.191316531713726	3
ENSG00000115977	AAK1	-0.162028669728965	1.45021988639811	3.06246844252518	0.0779021066985405	105.884599721844	1.01730530942821e-23	0.822590909243375	1.95058304010496	98.1111511917182	52.942299860922	0.64369993946402	1	0.191316531713726	3
ENSG00000174099	MSRB3	-0.0698134225257349	0.61910034212106	1.30801410676786	0.0781801363200927	111.560377199942	5.95623592217958e-25	0.351493073383419	0.358186213255672	98.2072488008753	55.7801885999711	0.644819884982733	1	0.190561578204959	3
ENSG00000147099	HDAC8	-0.136147663362548	1.19444586933934	2.52503940204123	0.0785064509309655	21.9148050249279	1.74285217541182e-05	0.678886726081419	1.10182260769677	90.8737495144263	10.9574025124639	0.646019527820808	1	0.189754353991541	3
ENSG00000169946	ZFPM2	-0.122710193455217	1.03467319439588	2.19205658224697	0.0797461035042917	78.6264138468922	8.4428907040408e-18	0.590512579302675	0.97351694529348	97.4563255499678	39.3132069234461	0.648478765144084	1	0.188104240600317	3
