gene	sig.nft.up	sig.plaq.up	sig.plaq.dw	sig.nft.dw	ntest	nft.resid	nft	plaq_n	dir	set
CA8	1	0	5	0	6	0.0056574274391672	0.00131195013696325	-0.00757299598076524	Plaque	Opc_Opc
CTNNA2	5	0	0	0	6	0.0224356106763881	0.0253249587029274	0.00235552963852263	NFT	Oli_Oli
PLCG2	3	2	0	0	5	0.0113822802285838	0.0219589033510346	0.0164839762609324	NFT	Oli_Oli
RAPGEF3	5	2	0	0	6	0.0095361709959512	0.0120551612226989	0.00524476364612984	NFT	Oli_Oli
MT-ND4L	3	1	0	0	5	0.00888622472637214	0.016644978316319	0.0119633055691525	NFT	Oli_Oli
MT-ND2	4	0	0	0	6	0.00841009904996671	0.0102109930551766	0.00303828139023339	NFT	Oli_Oli
CHORDC1	3	0	1	0	6	0.00803601442404257	0.00869312395677574	0.00050528565234229	NFT	Oli_Oli
HSPH1	3	0	1	0	6	0.00712628740667548	0.00694296774307004	0.00225377178801297	NFT	Oli_Oli
SRSF6	3	0	1	0	5	0.00704546753552173	0.00588547579881601	0.000665346461406305	NFT	Oli_Oli
MT-ND3	3	2	0	0	6	0.00691557448244552	0.0144688287876464	0.0109611432773506	NFT	Oli_Oli
ST13	5	1	1	0	6	0.00672073838688291	0.00742359429354112	0.00335656384721354	NFT	Oli_Oli
STARD7	4	2	0	0	4	0.0067053461419331	0.00922212396544341	0.00595428199472484	NFT	Oli_Oli
STIP1	3	2	0	0	3	0.00669292215115443	0.00949243977103936	0.00988099468989086	NFT	Oli_Oli
HSPD1	4	1	1	0	6	0.00665191041484895	0.00579677922947004	0.00223880259193976	NFT	Oli_Oli
ADAM10	6	1	0	0	6	0.00629122610676598	0.0076498559655243	0.00127599285815208	NFT	Oli_Oli
MT-CO2	3	2	0	0	6	0.00625970803664137	0.00987332448944608	0.00334200760241008	NFT	Oli_Oli
CLK1	5	2	0	0	6	0.00573499169060224	0.00812854465220234	0.00623829326631388	NFT	Oli_Oli
MAST3	3	0	0	0	6	0.00559025308234956	0.00514589001629625	-0.00122532829836641	NFT	Oli_Oli
RASGEF1B	4	2	0	0	6	0.00554746047386306	0.0084571281284827	0.00944050628654549	NFT	Oli_Oli
BOK	6	2	0	0	6	0.00545644562379776	0.00716664643912568	0.00380499435338783	NFT	Oli_Oli
GOLGA7	3	0	0	0	6	0.00527851432234517	0.00576021268660394	0.00185836219866494	NFT	Oli_Oli
CRYAB	4	2	1	1	6	0.0051230034082286	0.0082099681885619	0.00684209466961691	NFT	Oli_Oli
TMEM151A	4	0	0	0	6	0.00511677615536007	0.00628786443590832	0.00196051601641846	NFT	Oli_Oli
UBB	3	0	1	0	6	0.00494167811943043	0.00580798881385453	0.00318468309488221	NFT	Oli_Oli
KCNJ2	5	1	0	0	6	0.00491371269520057	0.00689157698374242	0.00399868170867194	NFT	Oli_Oli
INO80D	3	1	0	0	6	0.00479854412324381	0.00616221613171302	0.00486582639858937	NFT	Oli_Oli
KCNJ10	3	1	1	0	6	0.00479105693011924	0.00510421162225554	-0.00142098870186479	NFT	Oli_Oli
HSPA1A	4	0	0	0	6	0.00467428633393774	0.00799388853724248	0.00891307059731596	NFT	Oli_Oli
HSPA9	3	1	0	0	6	0.00462541613668781	0.00457085310181566	0.00118554396645894	NFT	Oli_Oli
SUGT1	4	1	0	0	6	0.00455288975809608	0.0050901595541106	0.0020495362461016	NFT	Oli_Oli
PGBD5	4	2	0	0	6	0.00453844500719506	0.00661806192766025	0.00243708005792364	NFT	Oli_Oli
MT-ND4	3	1	0	0	6	0.00452590230797199	0.007013824676206	0.00414765700306141	NFT	Oli_Oli
DAZAP2	4	1	0	0	5	0.00448266865670864	0.00610213288942922	0.0035788680529425	NFT	Oli_Oli
HNRNPK	3	0	0	0	6	0.00447774930933941	0.0040882603608498	0.00108476883740032	NFT	Oli_Oli
FAIM2	5	0	0	0	6	0.00444982254637134	0.0052761993826527	0.00155008336293553	NFT	Oli_Oli
TUBA1B	4	1	0	0	6	0.00438050517436812	0.00810017399443305	0.00552433646548151	NFT	Oli_Oli
DCC	3	0	0	0	5	0.00435558962030799	0.00687620488685733	0.00651329716092618	NFT	Oli_Oli
IFT88	3	0	0	0	6	0.00425775820614015	0.00441975636956438	0.000796420402214176	NFT	Oli_Oli
SLC12A2	3	0	0	0	6	0.00424052172490817	0.00445474075621352	-0.000516087606577136	NFT	Oli_Oli
BANP	5	1	0	0	6	0.00420367918002019	0.00489462520877132	0.00138220986519403	NFT	Oli_Oli
SF3B1	6	1	0	0	6	0.00419637847061568	0.00509784942782115	0.00242555268006501	NFT	Oli_Oli
PIEZO2	3	0	0	0	6	0.00417236033722363	0.00622603823096759	0.00120505243474714	NFT	Oli_Oli
KDSR	6	2	0	0	6	0.00406547757506353	0.00632074203058164	0.0036050500218841	NFT	Oli_Oli
HSP90AA1	3	0	0	0	6	0.00394184742440381	0.00619041807689546	0.00178473019414456	NFT	Oli_Oli
PGAP1	3	0	1	0	5	0.00387343366572756	0.00401149364367835	-0.000757917784957587	NFT	Oli_Oli
MPDZ	3	1	0	0	6	0.00380508151127277	0.0040502443310569	0.00116251746463904	NFT	Oli_Oli
LZTS2	4	1	0	0	6	0.00374769214862979	0.00398542409876123	0.0000641021461088717	NFT	Oli_Oli
NAA16	4	0	0	0	6	0.00373831373498704	0.0044372495027323	0.000947926435483294	NFT	Oli_Oli
ZCCHC2	6	2	0	0	6	0.00373317679528717	0.00606830600272741	0.00334524445581409	NFT	Oli_Oli
TPRN	4	2	0	0	6	0.00366297512943085	0.00470264590683722	0.00126832980996332	NFT	Oli_Oli
XPO1	3	1	0	0	6	0.0035914649814373	0.00416163090015029	0.00246644142596363	NFT	Oli_Oli
FBXL3	4	2	0	0	6	0.00359099542614436	0.00490562293520706	0.00200498915161971	NFT	Oli_Oli
MTMR2	4	1	0	0	6	0.00356516379696136	0.00514502407573455	0.00106341903995775	NFT	Oli_Oli
PABPC1	6	2	0	0	6	0.00355967369009689	0.00470171701800289	0.00213257467879053	NFT	Oli_Oli
KCNK1	3	2	0	0	6	0.00348242117387896	0.00592146273896127	0.00417808546094277	NFT	Oli_Oli
GLCE	4	2	0	0	6	0.00336737715159448	0.00563020470550247	0.00391861401970465	NFT	Oli_Oli
PSAT1	4	0	0	0	6	0.00333661940586676	0.00424047367494929	-0.000105401390145831	NFT	Oli_Oli
UBA1	4	1	0	0	5	0.00331807962522792	0.00399678692574093	0.00202499008513212	NFT	Oli_Oli
SNAP23	4	1	0	0	6	0.00326135755686416	0.0045612090780916	0.00219133615598575	NFT	Oli_Oli
SON	5	2	0	0	6	0.00326075894751899	0.00522071582135804	0.00342171764015093	NFT	Oli_Oli
CD81	3	1	0	0	6	0.00323550360688631	0.00515451503531964	0.00127364975882146	NFT	Oli_Oli
GLTP	4	1	0	0	6	0.00319595162752218	0.00444897567122691	0.00150545058661559	NFT	Oli_Oli
MOSPD2	3	0	0	0	6	0.0031820509096034	0.00391727558260813	0.00143568278633254	NFT	Oli_Oli
GALNT7	3	2	0	0	6	0.00315714574128979	0.00500276793125736	0.00304912652462011	NFT	Oli_Oli
LNPEP	4	0	0	0	6	0.00315293111415297	0.00359683896374577	0.000424009836946496	NFT	Oli_Oli
GRIA4	3	2	0	0	6	0.00314366455527846	0.00776346972419483	0.00643342049481804	NFT	Oli_Oli
STT3B	4	0	0	0	6	0.00313675656328799	0.00348829294430814	0.000225660357543711	NFT	Oli_Oli
GLUL	3	1	0	0	6	0.0031210940454746	0.00564733936406017	0.00288428037504117	NFT	Oli_Oli
ZNF397	5	2	0	0	6	0.00310170325199896	0.00544498989925027	0.0025852590238364	NFT	Oli_Oli
BHLHE41	4	2	0	0	4	0.00310010697635009	0.00565965358463264	0.00755442869660128	NFT	Oli_Oli
SIK2	4	0	0	0	6	0.00309308320051823	0.00365649849246089	0.000717869953345048	NFT	Oli_Oli
CADM2	3	1	0	0	6	0.00307284336096665	0.00583135801986269	0.00247016663835573	NFT	Oli_Oli
DNER	3	0	0	0	6	0.00307165198093423	0.005045675717213	0.0030336149214791	NFT	Oli_Oli
MRPL19	3	1	0	0	6	0.00305783909123352	0.00438375814314383	0.00172471659813393	NFT	Oli_Oli
CYP20A1	4	1	0	0	6	0.00304337554590488	0.00394558592840814	0.000832551683203733	NFT	Oli_Oli
ACTB	3	0	0	0	6	0.00299112967386809	0.00436530563192631	0.00310075933711607	NFT	Oli_Oli
CCT3	3	2	0	0	4	0.00297415508922926	0.00426053620968504	0.0037697102231075	NFT	Oli_Oli
SRSF7	3	1	1	0	6	0.00290827063301161	0.00317273505454827	0.00198553855854387	NFT	Oli_Oli
ZNF281	3	1	0	0	6	0.00289459158002595	0.0037402269910102	0.00198459105309292	NFT	Oli_Oli
UBQLN1	3	1	0	0	6	0.00287419377947747	0.00301785815526829	0.00180869884414682	NFT	Oli_Oli
EEF1D	3	2	0	0	6	0.00281556914399045	0.00364796943821517	0.00200485688394065	NFT	Oli_Oli
HNRNPDL	3	0	0	0	6	0.00279165556811841	0.00332418494490516	0.00134301480843437	NFT	Oli_Oli
CTNNB1	3	0	0	0	6	0.0027804528158738	0.00300523731901299	0.00143599235030488	NFT	Oli_Oli
PELI2	3	0	0	0	4	0.00272259982034067	0.00313312143233545	0.000812227357185115	NFT	Oli_Oli
USP15	5	1	0	0	6	0.00270068111856639	0.00302044112097285	0.000438298404346789	NFT	Oli_Oli
CSPP1	3	0	0	0	6	0.00268781078662005	0.00317783543589253	0.00119225380128694	NFT	Oli_Oli
BBS9	4	2	0	0	6	0.00266732157475729	0.00757550590924443	0.00611167836229786	NFT	Oli_Oli
PRMT3	3	0	0	0	6	0.00263346418925081	0.00262506195046062	-0.000129202401961468	NFT	Oli_Oli
NIN	3	2	0	0	6	0.00262405413708409	0.00506425789783306	0.00220036249427628	NFT	Oli_Oli
EWSR1	3	0	0	0	6	0.00255108270475181	0.00192752596019877	0.0000570808736122745	NFT	Oli_Oli
DMTF1	3	0	0	0	6	0.00254259340599783	0.00265851891287441	0.000772321843553436	NFT	Oli_Oli
CPEB2	3	0	0	0	6	0.00253429952614261	0.00374973243637544	0.00121418277217007	NFT	Oli_Oli
TRPM7	4	0	1	0	6	0.00252805267627665	0.00256705484450456	0.000497906319400331	NFT	Oli_Oli
NDUFAF6	4	1	0	0	6	0.00248925926202759	0.00489629463475248	0.00328278336496716	NFT	Oli_Oli
COG6	4	1	0	0	6	0.00243485048265691	0.00337031512877402	0.00066644709932134	NFT	Oli_Oli
ZDHHC20	4	2	0	0	6	0.00242406409237447	0.00663463746313278	0.00676121489504123	NFT	Oli_Oli
YWHAG	3	0	0	0	6	0.00238909967126915	0.00210468107004772	0.000320410261508877	NFT	Oli_Oli
UBL3	4	2	0	0	6	0.00238583437199059	0.00388969096343975	0.000999073119974431	NFT	Oli_Oli
SBNO1	3	1	0	0	5	0.00236178348599483	0.00317131044397503	0.00179748020641579	NFT	Oli_Oli
HNRNPH1	3	1	0	0	6	0.00230147794026599	0.00378724413936808	0.0030977200335076	NFT	Oli_Oli
WNK1	3	0	0	0	6	0.00227860544796024	0.0027665552934881	-0.000316638440698856	NFT	Oli_Oli
APLP1	4	2	0	0	6	0.00227494418804959	0.00598405171637257	0.0039625381733174	NFT	Oli_Oli
OFD1	4	1	0	0	6	0.00225349742012366	0.00365291215177402	0.00211297281588773	NFT	Oli_Oli
SOS1	4	1	0	0	6	0.00221251575846323	0.0036570635238223	0.00200433738101727	NFT	Oli_Oli
HNRNPA3	3	0	0	0	6	0.00219673062306368	0.00300351444236111	0.00206812593250333	NFT	Oli_Oli
ZMYND11	5	2	0	0	6	0.00219253398025981	0.00376579468104605	0.00149694643028981	NFT	Oli_Oli
ZBTB44	3	0	0	0	6	0.00218405120766806	0.00303342153185756	0.000428570693374507	NFT	Oli_Oli
PCBP2	4	0	0	0	6	0.00209411299349872	0.00235927051791047	0.000768757915587875	NFT	Oli_Oli
ORC4	3	0	0	0	5	0.00208710977830775	0.00299916233811417	0.00180852291040722	NFT	Oli_Oli
HACE1	3	0	0	0	6	0.0020592560280049	0.00293734077190175	0.00140161485744783	NFT	Oli_Oli
AHCYL2	3	0	0	0	6	0.00204551607211112	0.00305001223582117	0.00098354923282568	NFT	Oli_Oli
PCMTD2	3	0	0	0	6	0.00203422545040168	0.00241897287793555	0.0021643108479053	NFT	Oli_Oli
WBP2	3	2	0	0	6	0.00199569661255372	0.00385425392433144	0.0041822920954718	NFT	Oli_Oli
DHX9	5	1	0	0	6	0.00198218023561605	0.00332969013719022	0.0018290102575317	NFT	Oli_Oli
OMG	3	2	0	0	6	0.00196414371501053	0.00436172892929813	0.00332375015721736	NFT	Oli_Oli
CHD1	3	0	0	0	6	0.00193821415623902	0.0026873822762608	0.000524505224755811	NFT	Oli_Oli
GTF2F2	3	2	0	0	6	0.00193804150288362	0.00261830246520597	0.00139324023154339	NFT	Oli_Oli
CAMSAP2	5	2	0	0	6	0.00192047057577182	0.00308523000066994	0.0013196718868915	NFT	Oli_Oli
TGOLN2	3	1	0	0	6	0.00191408624252774	0.00307005876414191	0.000735961580410829	NFT	Oli_Oli
TOP2B	4	1	0	0	6	0.00190910512431287	0.00290297454080162	0.00095174969408404	NFT	Oli_Oli
GPR37	3	2	0	0	6	0.0019056757256674	0.00442839886850926	0.00122633995684197	NFT	Oli_Oli
RYK	3	2	0	0	6	0.00190339490883747	0.00350636641097851	0.000415137587417171	NFT	Oli_Oli
STX7	4	0	0	0	6	0.0018959822636218	0.0028075123619326	0.00128295219316725	NFT	Oli_Oli
ANKRD12	5	2	0	0	6	0.00189491856624536	0.00404750454981439	0.00289569716523006	NFT	Oli_Oli
PWWP2A	4	1	0	0	6	0.00188396811997615	0.00234741706252763	0.000212855285356818	NFT	Oli_Oli
STAG2	6	2	0	0	6	0.00183527049940103	0.0034170189804563	0.00237791344914998	NFT	Oli_Oli
PRRC2C	3	2	0	0	6	0.00172349876841871	0.00389137718796183	0.00270340628725046	NFT	Oli_Oli
FGFR1OP2	3	0	0	0	6	0.00169882807066556	0.00222892451861883	0.00125840484158731	NFT	Oli_Oli
ERGIC2	3	2	0	0	4	0.0016984372589795	0.00375226046932313	0.00238594990556309	NFT	Oli_Oli
CEP170	5	2	0	0	6	0.00168242003494207	0.00356913796908063	0.00184560263918798	NFT	Oli_Oli
SUPT20H	3	0	0	0	5	0.00163373471411927	0.00239938624859723	0.00152048441793792	NFT	Oli_Oli
CXXC5	4	2	0	0	6	0.0016336123163373	0.0032093238184546	0.00118881361577928	NFT	Oli_Oli
CALM1	5	2	0	0	6	0.00162734047406646	0.00374710538067357	0.00262951934696755	NFT	Oli_Oli
HNRNPU	3	1	0	0	6	0.00161594377352404	0.00285629631685821	0.00197219341389538	NFT	Oli_Oli
CDH20	3	0	0	0	6	0.00160245121947945	0.00266324028100749	0.00171829745898882	NFT	Oli_Oli
ANAPC10	4	2	0	0	6	0.00156889780883501	0.00384527987688567	0.00216867452879398	NFT	Oli_Oli
PLEKHB1	3	1	0	0	6	0.00151207118240015	0.00220981268238749	0.00134521496305389	NFT	Oli_Oli
TRIP11	4	2	0	0	6	0.00149944108046393	0.00288517108439305	0.00224507163759004	NFT	Oli_Oli
HERC4	4	1	0	0	6	0.00149897018157928	0.00235647150262701	0.00175264867610551	NFT	Oli_Oli
EIF4A2	5	1	0	0	6	0.00149358452199644	0.00315503284316243	0.00329720031213516	NFT	Oli_Oli
IP6K2	3	1	0	0	6	0.00149085428593271	0.00385252068704702	0.0031438785274597	NFT	Oli_Oli
TROVE2	3	0	0	0	6	0.00148611832354817	0.00246965069360298	0.00141987556213376	NFT	Oli_Oli
FAM133B	3	0	0	0	6	0.0014616230444284	0.00241619778516495	0.00164947244938227	NFT	Oli_Oli
DYNLL1	4	1	0	1	6	0.00144911074235391	0.00237105044072785	0.00186018844330634	NFT	Oli_Oli
